"seed","data","criterion","geom_threshold","warm_start","method","K","silhouette","dunn","ari_true","runtime","filename"
5,"Atom","dunnindex",0,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.311372987,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.576304711,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","gmm",3,0.364440818053443,0.0397197095883228,-10,0.298297175,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.228172677,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,11811.860414032,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","OCT",3,0.441534002314097,0.0536282032498416,-10,0.342864677,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.243708219,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.485819462,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","gmm",3,0.364440818053443,0.0397197095883228,-10,0.268329225,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,0.937391616,"Atom-dunnindex-seed5-geom0.0-ws_oct"
5,"Atom","dunnindex",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,2319.478219303,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.480615152,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.643259181,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.291983979,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","gmm",3,0.364440818053443,0.0397197095883228,-10,0.254569275,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.352957046,"Atom-dunnindex-seed5-geom0.9-ws_none"
5,"Atom","dunnindex",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1378.189104543,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","OCT",3,0.441534002314097,0.0536282032498416,-10,0.406212499,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.611500971,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.223175844,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","gmm",3,0.364440818053443,0.0397197095883228,-10,0.264178875,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.9,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.301848303,"Atom-dunnindex-seed5-geom0.9-ws_oct"
5,"Atom","dunnindex",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1888.873769684,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.491862856,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.638043839,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.283141228,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","gmm",3,0.364440818053443,0.0397197095883228,-10,0.27180649,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.278162265,"Atom-dunnindex-seed5-geom0.99-ws_none"
5,"Atom","dunnindex",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,199.678404015,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","OCT",3,0.441534002314097,0.0536282032498416,-10,0.365332239,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.433576239,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.145141987,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","gmm",3,0.364440818053443,0.0397197095883228,-10,0.253562358,"Atom-dunnindex-seed5-geom0.99-ws_oct"
5,"Atom","dunnindex",0.99,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.163409002,"Atom-dunnindex-seed5-geom0.99-ws_oct"
1,"Atom","silhouette",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","ICOT_local",8,0.520575949687382,0.0277968945365854,-10,4682.599569644,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","OCT",10,0.464143227552028,0.0264781454834692,-10,0.627660766,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.177934765,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.114939384,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","gmm",8,0.567081024472932,0.0471970472863335,-10,0.246317145,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.664849285,"Atom-silhouette-seed1-geom0.0-ws_none"
1,"Atom","silhouette",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","ICOT_local",8,0.520027858761137,0.0277968945365854,-10,2416.3040199,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","OCT",10,0.464143227552027,0.0264781454834692,-10,0.505715662,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.423915238,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.185612124,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","gmm",8,0.567081024472932,0.0471970472863335,-10,0.386023001,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.823359189,"Atom-silhouette-seed1-geom0.0-ws_oct"
1,"Atom","silhouette",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","ICOT_local",8,0.518565842424713,0.0274186417141106,-10,1557.450000517,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","OCT",10,0.464143227552027,0.0264781454834692,-10,0.584083649,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.505890491,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.49010963,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","gmm",8,0.567081024472932,0.0471970472863335,-10,0.25464994,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.933446726,"Atom-silhouette-seed1-geom0.9-ws_none"
1,"Atom","silhouette",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","ICOT_local",7,0.518920353060753,0.0322293411555819,-10,680.011882633,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","OCT",10,0.464143227552027,0.0264781454834692,-10,0.502341489,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.512381226,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.42987261,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","gmm",8,0.567081024472932,0.0471970472863335,-10,0.39769326,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.9,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.863271825,"Atom-silhouette-seed1-geom0.9-ws_oct"
1,"Atom","silhouette",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","ICOT_local",8,0.51483607072638,0.0277968945365854,-10,671.964722302,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","OCT",10,0.464143227552027,0.0264781454834692,-10,0.607420684,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.463520331,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.329774724,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","gmm",8,0.567081024472932,0.0471970472863335,-10,0.241845839,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,1.085345555,"Atom-silhouette-seed1-geom0.99-ws_none"
1,"Atom","silhouette",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","ICOT_local",7,0.517108600685626,0.0302628059411187,-10,85.529164363,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","OCT",10,0.464143227552027,0.0264781454834692,-10,0.465577179,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.281331636,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.255581048,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","gmm",8,0.567081024472932,0.0471970472863335,-10,0.217703357,"Atom-silhouette-seed1-geom0.99-ws_oct"
1,"Atom","silhouette",0.99,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.961609973,"Atom-silhouette-seed1-geom0.99-ws_oct"
2,"Atom","silhouette",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","ICOT_local",8,0.520502219198302,0.0277968945365854,-10,4334.353688443,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","OCT",10,0.500176255665662,0.0166126125769339,-10,0.584677813,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.511058304,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.32862992,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","gmm",7,0.554286064133223,0.026344373553401,-10,0.23811844,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.88330317,"Atom-silhouette-seed2-geom0.0-ws_none"
2,"Atom","silhouette",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","ICOT_local",8,0.520027858761137,0.0277968945365854,-10,2061.477876287,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","OCT",10,0.500176255665662,0.0166126125769339,-10,0.510231245,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.499596305,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.248773129,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","gmm",7,0.554286064133223,0.026344373553401,-10,0.228241503,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.811505467,"Atom-silhouette-seed2-geom0.0-ws_oct"
2,"Atom","silhouette",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","ICOT_local",8,0.518882542413386,0.0280023329140583,-10,1378.133415866,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","OCT",10,0.500176255665662,0.0166126125769339,-10,0.563360718,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.458082589,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.123759821,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","gmm",7,0.554286064133223,0.026344373553401,-10,0.218648411,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.782409745,"Atom-silhouette-seed2-geom0.9-ws_none"
2,"Atom","silhouette",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","ICOT_local",7,0.518920353060753,0.0322293411555819,-10,446.48100902,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","OCT",10,0.500176255665662,0.0166126125769339,-10,0.49396622,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.52010985,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.411172301,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","gmm",7,0.554286064133223,0.026344373553401,-10,0.230801636,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.9,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.842782079,"Atom-silhouette-seed2-geom0.9-ws_oct"
2,"Atom","silhouette",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","ICOT_local",8,0.51483607072638,0.0277968945365854,-10,608.97213412,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","OCT",10,0.500176255665662,0.0166126125769339,-10,0.563838009,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.510010553,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.197351752,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","gmm",7,0.554286064133223,0.026344373553401,-10,0.236503687,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.811064965,"Atom-silhouette-seed2-geom0.99-ws_none"
2,"Atom","silhouette",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","ICOT_local",7,0.51810568926834,0.031411656344777,-10,90.239795653,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","OCT",10,0.500176255665662,0.0166126125769339,-10,0.452571507,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.309967388,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.150428195,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","gmm",7,0.554286064133223,0.026344373553401,-10,0.228341647,"Atom-silhouette-seed2-geom0.99-ws_oct"
2,"Atom","silhouette",0.99,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.752478277,"Atom-silhouette-seed2-geom0.99-ws_oct"
3,"Atom","silhouette",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","ICOT_local",8,0.520519552882949,0.0277968945365854,-10,4280.310180739,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","OCT",10,0.48277115457094,0.0268139620833525,-10,0.62779474,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.527705835,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.43892295,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.251823731,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.987918008,"Atom-silhouette-seed3-geom0.0-ws_none"
3,"Atom","silhouette",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","ICOT_local",8,0.520702692682089,0.0277968945365854,-10,2172.093148289,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","OCT",10,0.48277115457094,0.0268139620833525,-10,0.497243212,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.289149862,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,1.895684575,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","gmm",9,0.569812118131474,0.0498671389838498,-10,0.207888236,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.785822593,"Atom-silhouette-seed3-geom0.0-ws_oct"
3,"Atom","silhouette",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","ICOT_local",8,0.517406828698597,0.0280023329140583,-10,1379.172590449,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","OCT",10,0.48277115457094,0.0268139620833525,-10,0.605683151,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.517262303,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.32289759,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.226821066,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.824053578,"Atom-silhouette-seed3-geom0.9-ws_none"
3,"Atom","silhouette",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","ICOT_local",8,0.520189367069888,0.0322293411555819,-10,536.264525729,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","OCT",10,0.48277115457094,0.0268139620833525,-10,0.546279326,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.472727512,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","hclust",10,0.592659764621082,0.0745113561803146,-10,2.442583291,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","gmm",9,0.569812118131474,0.0498671389838498,-10,0.242225685,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.9,"oct","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.854367946,"Atom-silhouette-seed3-geom0.9-ws_oct"
3,"Atom","silhouette",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","ICOT_local",8,0.51483607072638,0.0277968945365854,-10,624.065707609,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","OCT",10,0.48277115457094,0.0268139620833525,-10,0.618881402,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.539016768,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","hclust",10,0.592659764621082,0.0745113561803146,-10,2.43081766,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.227308493,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"none","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.792322248,"Atom-silhouette-seed3-geom0.99-ws_none"
3,"Atom","silhouette",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3-geom0.99-ws_oct"
3,"Atom","silhouette",0.99,"oct","ICOT_local",7,0.512452889142489,0.0264781454834692,-10,120.843847488,"Atom-silhouette-seed3-geom0.99-ws_oct"
3,"Atom","silhouette",0.99,"oct","OCT",10,0.48277115457094,0.0268139620833525,-10,0.500375695,"Atom-silhouette-seed3-geom0.99-ws_oct"
3,"Atom","silhouette",0.99,"oct","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.346818605,"Atom-silhouette-seed3-geom0.99-ws_oct"
